Gene,Normalized_count.SRR5886303,Normalized_count.SRR5886304,Normalized_count.SRR5886305,Normalized_count.SRR5886306
MRPL17,1886.37447495713,1397.81928602914,2329.40224448967,2330.91449270943
MRPL18,2635.77885282175,2900.82745549104,3092.68841224586,2874.36784672606
MRPL19,2698.02174134871,3760.77368809081,2982.33378558232,2866.22186497421
MRPL2,688.821299698378,327.495286563848,897.55096353017,794.815076645303
MRPL20,1697.98599901552,1474.813211016,2122.48731949553,2159.84887592047
MRPL20-AS1,356.859227554582,146.396899622912,328.305014324048,349.113503650939
MRPL21,1451.50416044875,1365.28664166849,1789.58419572716,1759.53205840073
MRPL22,944.432095249102,1232.98722126853,1201.02618685492,1202.11416423806
MRPL23,58.0933626251644,16.2663221803236,151.737611662375,175.720463504306
MRPL23-AS1,0,0,5.51773133317728,4.65484671534585
MRPL24,1568.52079087944,1426.01424447503,1980.86554861064,1981.80098905849
MRPL27,852.312620229198,563.899168917884,1280.11366929713,1244.00778467618
MRPL28,460.597375099518,233.150617917971,1164.24131130041,1157.89312044228
MRPL3,8332.2480108093,9997.28161202686,8445.80742731668,7973.75242338744
MRPL30,4356.17229170697,4961.22826499869,3905.63416200065,3657.545806583
MRPL32,1595.07775665094,1750.25626660282,1824.52982750395,1566.35591971388
